MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,Experiment,Universe,Model,SectorScope,WindowYears
2025-03-31,-0.0318605951603763,1.048638516385062,18,18,0,0,2023,2024-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-04-30,0.0027125365762357,1.002712536576236,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-05-31,0.0334781153656875,1.0362814625543564,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-06-30,0.036893314962425,1.0745133209420967,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-07-31,-0.0281656565494161,1.044248947786669,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-08-31,0.0340030389678185,1.0797565854503626,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-09-30,0.0097237712512296,1.0902558914942908,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-10-31,-0.0071375829171596,1.0824740996678286,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-11-30,0.0432737929557234,1.1293168597367873,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-12-31,0.0079841786248389,1.138333527268968,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-01-31,0.0753476946764322,1.224104334321576,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-02-28,0.0209960472723145,1.249805686791237,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-03-31,-0.086310329377912,1.141934546305898,18,18,0,0,2024,2025-03-31,gap_top_5pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-04-30,0.0342142621794705,1.0342142621794703,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-05-31,-0.0895972707329576,0.9415514869350904,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-06-30,0.0797340258771586,1.01662517755905,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-07-31,0.0345729666048435,1.0517729258724422,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-08-31,-0.0221129081297087,1.0285151677893098,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-09-30,0.0150395035335166,1.0439835252895526,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-10-31,0.0276165381681012,1.0728147361625804,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-11-30,0.002364202645293,1.0753510875997252,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-12-31,0.0423514975510095,1.1208938165526805,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-01-31,0.0114991591666786,1.1337831529581657,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-02-29,-0.0696297979958614,1.0548380610465775,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-03-31,-0.1575717008635484,0.8886254336318608,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-04-30,0.1484180122556482,1.1484180122556482,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-05-31,0.0517159329483827,1.2078095211741764,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-06-30,0.0099401135587018,1.219815284971929,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-07-31,0.0542012305579662,1.2859307744708235,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-08-31,0.0535526845833271,1.3547958196320533,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-09-30,-0.0428637273972556,1.2967242209404035,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-10-31,0.0020058528519013,1.2993252589171065,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-11-30,0.1599963171395193,1.5072125151101958,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-12-31,0.0509883667037569,1.5840628195311264,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-01-31,0.0070349729812222,1.5952066586670866,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-02-28,0.0555657531371922,1.6838455180653873,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-03-31,0.0546359857418123,1.7758440777818223,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-04-30,0.054554884120745,1.0545548841207444,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-05-31,0.0326929315402262,1.0890313747527152,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-06-30,-0.000264886955822,1.0887429045470622,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-07-31,0.0149300299167784,1.10499786868363,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-08-31,0.0096849906802243,1.1156997627434988,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-09-30,-0.0351543157957146,1.07647810095081,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-10-31,0.0365188980641157,1.1157898949876857,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-11-30,0.0062885086679382,1.1228065494139137,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-12-31,0.0717435505827841,1.203360677886472,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-01-31,-0.0693129136010385,1.11995224318924,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-02-28,0.0020337657153641,1.1222299636642834,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-03-31,0.0295902531845801,1.1554370324204315,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-04-30,-0.0779372177245673,0.9220627822754328,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-05-31,0.0017568905559828,0.9236827456696358,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-06-30,-0.1100544865852601,0.8220273153273006,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-07-31,0.0859111990246193,0.8926486676180577,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-08-31,-0.0574050253806125,0.8414061481974732,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-09-30,-0.106431416925583,0.751854099634919,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-10-31,0.1012808879111459,0.8280025504255788,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-11-30,0.081422892279084,0.8954209128956876,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-12-31,-0.0511977352891757,0.8495773900248621,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-01-31,0.100532593092991,0.9349876080772368,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-02-28,-0.0395195404937211,0.8980373274387009,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-03-31,0.0331164287227427,0.9277771165831872,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-04-30,0.0071574597334718,1.007157459733471,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-05-31,-0.0093271403429877,0.9977635607590498,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-06-30,0.0767598636163935,1.0743517556043216,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-07-31,0.0336928360849912,1.1105497132035207,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-08-31,-0.0175574402734689,1.0910513029432318,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-09-30,-0.0586578701769415,1.0270525572588047,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-10-31,-0.0433449410689692,0.9825350246896876,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-11-30,0.1045433610673423,1.085252538537132,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-12-31,0.0815190009145194,1.1737212412186249,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-01-31,0.0083829201743124,1.1835604526906556,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-02-29,0.0519834602849622,1.245086020477952,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-03-31,0.0579777668806678,1.3172733275196014,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-04-30,-0.0486819503415861,0.9513180496584128,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-05-31,0.0193724064344296,0.9697473695648048,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-06-30,0.0106073161088287,0.9800337864594836,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-07-31,0.0193391142163799,0.9989867717917348,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-08-31,0.0206193053279124,1.0195851850578543,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-09-30,0.0156726149859494,1.035564751108644,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-10-31,-0.0111698984046613,1.0239975980473122,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-11-30,0.0573205248985013,1.0826936778621887,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-12-31,-0.0309201645498871,1.0492166111855674,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-01-31,0.0284840651853146,1.079102565532092,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-02-28,0.0034829711545434,1.082861048640634,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-03-31,-0.0503997218013247,1.0282851530396553,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-04-30,-0.010585416785166,0.9894145832148332,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-05-31,0.0230329343816264,1.0122037043862446,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-06-30,0.0433937514683309,1.0561270203697053,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-07-31,-0.0009565640705266,1.0551167672081072,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-08-31,0.0479127010564517,1.105670261454999,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-09-30,0.0449920461300845,1.155416628863045,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-10-31,0.0199087920554466,1.1784195782644844,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-11-30,0.0444688335560836,1.230822522349558,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-12-31,0.0182995308415356,1.2533459970577503,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-01-31,0.1061134745717347,1.3863428956461237,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-02-28,0.0399367353143325,1.4417089049244485,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-03-31,-0.0764829358847269,1.3314427751846718,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-04-30,0.0446774267532668,1.0446774267532677,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-05-31,-0.0989205664256173,0.941337343966778,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-06-30,0.0794016816141838,1.0160811120439694,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-07-31,0.0155159532544046,1.031846579081127,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-08-31,-0.0317894205238167,0.9990447742626556,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-09-30,0.0326741297376766,1.0316876928306615,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-10-31,0.0209691328440937,1.053321289115244,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-11-30,0.0172251376296082,1.0714648932884503,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-12-31,0.0337881209675103,1.1076676787153212,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-01-31,-0.0088271107537054,1.0978901734370012,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-02-29,-0.0941480393078313,0.9945259662325728,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-03-31,-0.1949453146104084,0.8006477888571434,61,61,0,0,2018,2019-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-04-30,0.1548308797357154,1.1548308797357154,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-05-31,0.0537221549920157,1.2168708832464434,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-06-30,0.0187316915346154,1.2396649332688707,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-07-31,0.0393395533796872,1.288432798084128,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-08-31,0.0821728777757178,1.394307028923321,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-09-30,-0.0382668963412935,1.340951226379575,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-10-31,-0.0044493111066039,1.3349849171946304,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-11-30,0.1921015799895691,1.591437629049963,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2020-12-31,0.0520532177334056,1.6742770784640355,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-01-31,0.0148066136139772,1.6990674522475917,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-02-28,0.101871114578091,1.8721533473514111,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-03-31,0.0545214079291971,1.9742257837083697,64,64,0,0,2019,2020-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-04-30,0.0462304897673486,1.0462304897673478,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-05-31,0.0251825936418987,1.0725772870469237,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-06-30,-0.004351589977226,1.06790987047481,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-07-31,0.0098909188160201,1.078472480306503,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-08-31,0.0043785457501956,1.083194621401852,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-09-30,-0.0308776652717598,1.049748100458035,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-10-31,0.0440822205365536,1.0960233277302542,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-11-30,-0.0006387957607111,1.0953231926748597,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2021-12-31,0.0718157436465081,1.1739846422900722,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-01-31,-0.0652735793456337,1.0973544625909957,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-02-28,0.0012729753286069,1.0987513677486107,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-03-31,0.0218037029074442,1.1227082161401494,66,66,0,0,2020,2021-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-04-30,-0.0685689439855035,0.9314310560144956,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-05-31,0.0095945254149207,0.9403676949536732,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-06-30,-0.1022163321919332,0.844246758263726,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-07-31,0.0897025520722851,0.9199778470587358,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-08-31,-0.052126897666354,0.8720222559697923,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-09-30,-0.0966682090363045,0.7877254262453945,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-10-31,0.1098408004158264,0.8742498175720868,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-11-30,0.0726009595382981,0.9377211932040024,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2022-12-31,-0.0454979734769768,0.8950567792268075,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-01-31,0.0819238423115462,0.9683832696680648,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-02-28,-0.0390070237473163,0.9306095204716188,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-03-31,0.0165390487353085,0.9460009166842412,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-04-30,0.0039224587275086,1.003922458727507,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-05-31,-0.0380937582579846,0.96567927927498,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-06-30,0.081436861550141,1.0443211690431364,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-07-31,0.0362733368920382,1.0822021826313253,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-08-31,-0.0210842975890581,1.059384709761198,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-09-30,-0.0519591409731549,1.0043399902819112,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-10-31,-0.0415852864036865,0.9625742241393622,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-11-30,0.0773463773664542,1.0370258533228671,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2023-12-31,0.0751703377845021,1.1149794370084083,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-01-31,0.0025665686153819,1.1178411082382305,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-02-29,0.0502692410826082,1.174034132400308,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-03-31,0.0567259146240823,1.2406322923606066,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-04-30,-0.0527156437673739,0.9472843562326247,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-05-31,0.0285781178456261,0.9743559601983588,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-06-30,-0.0094132737176274,0.96518408084661,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-07-31,0.0303849767085351,0.994511176662583,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-08-31,0.0165289127950347,1.0109493651753263,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-09-30,0.017431220106967,1.028571446076696,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-10-31,-0.0182779232170289,1.009771296162078,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-11-30,0.0582483872653734,1.0685888456703847,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2024-12-31,-0.0500592100083161,1.0150961322324268,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-01-31,0.0345720153239139,1.050190051271212,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-02-28,-0.0044268436986902,1.045541024060315,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-03-31,-0.034204501537405,1.0097788144954238,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-04-30,-0.0193067388144375,0.980693261185561,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-05-31,0.0194292837817382,0.9997474288599736,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-06-30,0.0503556592969676,1.0500903697706658,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-07-31,0.0170953573676027,1.068042039910173,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-08-31,0.0482195290970437,1.119542524130488,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-09-30,0.0159655340239817,1.1374166183907877,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-10-31,0.0040549768477788,1.1420288164446413,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-11-30,0.0370353338441709,1.184324234921332,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2025-12-31,0.0130207060298501,1.1997449726282696,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-01-31,0.0762057543795262,1.291172443330451,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-02-28,0.0486756556075542,1.3540211085119684,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2026-03-31,-0.0715713992079326,1.257111923218691,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-04-30,0.0390407550337836,1.0390407550337857,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w5,S&P500,mse,all,5
2019-05-31,-0.0867905069938475,0.9488618811171332,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w5,S&P500,mse,all,5
