Ticker,CIK,FiscalYear,EndDate,filed_date,ValuationDate,Sector,Industry,m1,m2,m3,y,Close,MarketCap,PBR,AdjEquity,AdjOI,Revenue,OI,NetIncome,RD,SGA,Shares,SP500MemberYear,SP500AsOfDate
ABBV,1551152,2015,2015-12-31,2016-02-19,2016-03-31,Health Care,Biotechnology,0.25751698155436775,1.1804182035292556,1.231012030015484,1.5276566670021676,57.119998931884766,92033925748.1319,4.607367565952125,19975381696.969696,8896812000.0,22859000000.0,7537000000.0,5144000000.0,4285000000.0,6387000000.0,1611238226.0,2015,2015-12-31
ABBV,1551152,2016,2016-12-31,2017-02-17,2017-03-31,Health Care,Biotechnology,0.27689845789155876,1.0887120673486785,1.0363680989902921,1.5750426974618588,65.16000366210938,103859851607.71042,4.8309478829197285,21498855736.969696,10216474040.0,25638000000.0,9384000000.0,5953000000.0,4366000000.0,5855000000.0,1593920285.0,2016,2016-12-31
ABBV,1551152,2017,2017-12-31,2018-02-16,2018-03-31,Health Care,Biotechnology,0.22824970998161778,1.1355043376563803,1.1140413515531176,1.8659255129533627,94.6500015258789,150301614218.804,6.461913704127144,23259613343.769695,10891757606.8,28216000000.0,9592000000.0,5309000000.0,4982000000.0,6275000000.0,1587972655.0,2017,2017-12-31
ABBV,1551152,2018,2018-12-31,2019-02-27,2019-03-31,Health Care,Biotechnology,0.3495035642576394,2.026952466952217,1.9325017325017324,1.9886647472222712,80.58999633789062,118876974991.34283,7.305772194063756,16271650940.325695,12938037596.556,32753000000.0,6383000000.0,5687000000.0,10329000000.0,7399000000.0,1475083514.0,2018,2018-12-31
ABBV,1551152,2019,2019-12-31,2020-02-21,2020-03-31,Health Care,Biotechnology,0.46698666921211895,1.0256316097737441,0.8746213916304371,1.8986661230402824,76.19000244140625,112696951288.99237,6.676982226948359,16878426130.018211,13315775189.69252,33266000000.0,12983000000.0,7882000000.0,6407000000.0,6942000000.0,1479156683.0,2019,2019-12-31
ABBV,1551152,2020,2020-12-31,2021-02-19,2021-03-31,Health Care,Biotechnology,0.11596100336904303,1.14785350498055,0.9455802037236849,1.5687864587719684,108.22000122070312,191103718647.4173,4.800818665925002,39806485507.1122,13043059377.09399,45804000000.0,11363000000.0,4616000000.0,6557000000.0,11299000000.0,1765881690.0,2020,2020-12-31
ABBV,1551152,2021,2021-12-31,2022-02-18,2022-03-31,Health Care,Biotechnology,0.26168700887172064,1.1097768234017507,1.1703758346305928,1.871951699864002,162.11000061035156,286732684298.75165,6.500971971919919,44106125289.76517,19891639782.652977,56197000000.0,17924000000.0,11542000000.0,7084000000.0,12349000000.0,1768753829.0,2021,2021-12-31
ABBV,1551152,2022,2022-12-31,2023-02-17,2023-03-31,Health Care,Biotechnology,0.2488136159382751,1.0892873353412538,1.0694753899129026,1.779672074198237,159.3699951171875,281989264738.6217,5.927912184470429,47569743944.14266,19734618654.377495,58054000000.0,18117000000.0,11836000000.0,6510000000.0,15260000000.0,1769399971.0,2022,2022-12-31
ABBV,1551152,2023,2023-12-31,2024-02-20,2024-03-31,Health Care,Biotechnology,0.11521471989267994,1.1201226384285428,1.0546928924380734,2.030927833261626,182.1000061035156,321674809455.5977,7.621154239761029,42208148442.57558,14289404498.43292,54318000000.0,12757000000.0,4863000000.0,7675000000.0,12872000000.0,1766473359.0,2023,2023-12-31
ABBV,1551152,2024,2024-12-31,2025-02-14,2025-03-31,Health Care,Biotechnology,0.10214933993369481,1.7340167466290968,1.5219362994262882,2.17836591389034,209.52000427246097,369877157600.0897,8.831862436979984,41879859456.525635,15843711013.950058,56334000000.0,9137000000.0,4278000000.0,12791000000.0,14752000000.0,1765354859.0,2024,2024-12-31
ABBV,1551152,2025,2025-12-31,2026-02-20,2026-03-31,Health Care,Biotechnology,0.11784469963047053,1.0382020815486925,0.9250448645715955,2.3724539070230652,217.4900054931641,384559088132.72253,10.723674924554741,35860755835.87218,15650896379.34654,61160000000.0,15075000000.0,4226000000.0,9096000000.0,14010000000.0,1768169012.0,2025,2025-12-31
ABNB,1559720,2023,2023-12-31,2024-02-16,2024-03-31,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.33866719040962573,1.2713577786561265,1.2044151937921115,2.005032183717598,164.9600067138672,105079524276.7334,7.426332899912638,14149584417.090908,1929921108.0000002,9917000000.0,1518000000.0,4792000000.0,1722000000.0,1763000000.0,637000000.0,2023,2023-12-31
ABNB,1559720,2024,2024-12-31,2025-02-13,2025-03-31,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.17510828391398978,1.2841704435409322,1.2835515840007605,1.6079603255381443,119.45999908447266,75498719421.38672,4.992617520990499,15122071559.450909,3278487142.36,11102000000.0,2553000000.0,2648000000.0,2056000000.0,2148000000.0,632000000.0,2024,2024-12-31
ABNB,1559720,2025,2025-12-31,2026-02-12,2026-03-31,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.15867150239312594,1.3600929187819182,1.2644759962030174,1.58751099418613,126.27999877929688,77409639251.70898,4.891558645869598,15825147944.832108,3460076385.3812,12241000000.0,2544000000.0,2511000000.0,2354000000.0,2588000000.0,613000000.0,2025,2025-12-31
ABT,1800,2013,2013-12-31,2014-02-21,2014-03-31,Health Care,Health Care Equipment,0.057439975406210604,-0.6805772772917459,0.4444754897332805,0.28143944653178543,38.5099983215332,59423634663.00774,1.325035758381525,44846815859.21212,-1789237662.0,21848000000.0,2629000000.0,2576000000.0,1452000000.0,6936000000.0,1543070300.0,2013,2013-12-31
ABT,1800,2014,2014-12-31,2015-02-27,2015-03-31,Health Care,Health Care Equipment,0.06008502932555849,-0.2270177889726818,0.5759694610671708,0.6092993691091657,46.33000183105469,69910945534.26093,1.839142387304549,38012796625.67212,-590019233.54,20247000000.0,2599000000.0,2284000000.0,1345000000.0,6530000000.0,1508977828.0,2014,2014-12-31
ABT,1800,2015,2015-12-31,2016-02-19,2016-03-31,Health Care,Health Care Equipment,0.12390170043985312,0.30235685857279393,1.006465012871519,0.5459941843930259,41.83000183105469,61625709743.216415,1.726323813700506,35697653739.20032,866857113.5282001,20405000000.0,2867000000.0,4423000000.0,1405000000.0,6785000000.0,1473241861.0,2015,2015-12-31
ABT,1800,2016,2016-12-31,2017-02-17,2017-03-31,Health Care,Health Care Equipment,0.04158293397720443,0.5739416847924315,1.0152272221810363,0.8238902716047622,44.40999984741211,76740372974.68849,2.2793499019946535,33667658005.264214,1828004266.0638943,20853000000.0,3185000000.0,1400000000.0,1422000000.0,6672000000.0,1727997596.0,2016,2016-12-31
ABT,1800,2017,2017-12-31,2018-02-16,2018-03-31,Health Care,Health Care Equipment,0.010679749041067063,1.3692426757026708,1.4481432380064394,0.8513618246571385,59.91999816894531,104640323611.00714,2.3428352111983246,44663970863.52702,2363312858.2628098,27390000000.0,1726000000.0,477000000.0,2235000000.0,9117000000.0,1746333892.0,2017,2017-12-31
ABT,1800,2018,2018-12-31,2019-02-22,2019-03-31,Health Care,Health Care Equipment,0.052656073666931785,1.1863286616537212,1.2445524619655217,1.138563245348981,79.94000244140625,140412237592.1175,3.1222791918873596,44971070478.5631,4330099615.036082,30578000000.0,3650000000.0,2368000000.0,2300000000.0,9744000000.0,1756470269.0,2018,2018-12-31
ABT,1800,2019,2019-12-31,2020-02-21,2020-03-31,Health Care,Health Care Equipment,0.0799141042015327,1.1328258477657052,1.053535165255609,1.1039545862177762,78.91000366210938,139152523663.0154,3.016069779200558,46137037220.637276,5133966742.074176,31904000000.0,4532000000.0,3687000000.0,2440000000.0,9765000000.0,1763433243.0,2019,2019-12-31
ABT,1800,2020,2020-12-31,2021-02-19,2021-03-31,Health Care,Health Care Equipment,0.09326566898610691,1.0676904456206269,1.00612686095141,1.4827318363179292,119.83999633789062,212300071775.18573,4.404962896531972,48195654937.82697,5719617717.189698,34608000000.0,5357000000.0,4495000000.0,2420000000.0,9696000000.0,1771529358.0,2020,2020-12-31
ABT,1800,2021,2021-12-31,2022-02-18,2022-03-31,Health Care,Health Care Equipment,0.13528610420252637,1.1250271656400115,1.1476963629735566,1.3846558824560686,118.36000061035156,208725762198.46417,3.9934514516381228,52267008808.34407,9478353870.517097,43075000000.0,8425000000.0,7071000000.0,2742000000.0,11324000000.0,1763482267.0,2021,2021-12-31
ABT,1800,2022,2022-12-31,2023-02-17,2023-03-31,Health Care,Health Care Equipment,0.1284365628723257,1.0991326349254313,1.0921520753400766,1.1817827872196913,101.26000213623048,175984439266.23373,3.260181234439436,53979955901.59053,9190947093.246456,43653000000.0,8362000000.0,6933000000.0,2888000000.0,11248000000.0,1737946233.0,2022,2022-12-31
ABT,1800,2023,2023-12-31,2024-02-16,2024-03-31,Health Care,Health Care Equipment,0.10180438994789037,1.0491964421851074,0.9717617081666882,1.2551299983284416,113.66000366210938,197221052642.17465,3.508294417109447,56215650454.06565,6796694552.475126,40109000000.0,6478000000.0,5723000000.0,2741000000.0,10949000000.0,1735184289.0,2023,2023-12-31
ABT,1800,2024,2024-12-31,2025-02-21,2025-03-31,Health Care,Health Care Equipment,0.20362342180247692,1.0792564615616607,1.0340247882097313,1.2514444949222592,132.64999389648438,230057989883.67996,3.495388383309546,65817575804.22398,7365925350.158335,41950000000.0,6825000000.0,13402000000.0,2844000000.0,11697000000.0,1734323411.0,2024,2024-12-31
ABT,1800,2025,2025-12-31,2026-02-20,2026-03-31,Health Care,Health Care Equipment,0.09197217697045112,1.0808295026208972,1.073060393576114,0.9223156384335196,102.66999816894533,178407898826.49762,2.515107732035098,70934495788.83008,8703919984.606085,44328000000.0,8053000000.0,6524000000.0,2942000000.0,12332000000.0,1737682887.0,2025,2025-12-31
ACGL,947484,2022,2022-12-31,2023-02-24,2023-03-31,Financials,Property & Casualty Insurance,0.11377723512201281,1.0050302310698795,1.1990104729135795,0.6630900052766775,67.87000274658203,25193108017.48166,1.9407800992728017,12980918356.964481,1570243152.5398827,9614808000.0,1562384000.0,1476933000.0,,95482000.0,371196508.0,2022,2022-12-31
ACGL,947484,2023,2023-12-31,2024-02-23,2024-03-31,Financials,Property & Casualty Insurance,0.24106038718473716,1.0020226980957203,1.168123958565956,0.629426935115328,92.44000244140624,34586539228.05511,1.8765348948222067,18431066389.166203,3577221032.201721,13634000000.0,3570000000.0,4443000000.0,,102000000.0,374151215.0,2023,2023-12-31
ACGL,947484,2024,2024-12-31,2025-02-27,2025-03-31,Financials,Property & Casualty Insurance,0.20599738571389645,1.0073252228444916,2.025501058324303,0.5450507272917106,96.18000030517578,36101859073.02994,1.7246958693079035,20932304480.741356,4708238091.575153,17440000000.0,4674000000.0,4312000000.0,,200000000.0,375357236.0,2024,2024-12-31
ACGL,947484,2025,2025-12-31,2026-02-26,2026-03-31,Financials,Property & Casualty Insurance,0.18087365716505402,1.0004922506988472,0.8741721854304636,0.33953306388229204,95.98999786376952,34153559926.722103,1.4042917229261336,24320844002.096706,5161539521.355352,19929000000.0,5159000000.0,4399000000.0,,132000000.0,355803320.0,2025,2025-12-31
ACN,1467373,2013,2013-08-31,2013-10-29,2013-11-30,Information Technology,IT Consulting & Other Services,0.33812379791126074,1.0665638265555422,1.1801032245854501,1.6394590181546562,77.47000122070312,50009751790.65903,5.152381413342331,9706143194.515152,4627479143.0,30394285000.0,4338680000.0,3281878000.0,715094000.0,3481891000.0,645536995.0,2013,2013-12-31
ACN,1467373,2014,2014-08-31,2014-10-24,2014-11-30,Information Technology,IT Consulting & Other Services,0.2768158875219044,1.034460321424519,1.0357700324473584,1.639490253917141,86.33000183105469,54751890023.78464,5.152542354417935,10626189220.325151,4448709025.81,31874678000.0,4300512000.0,2941498000.0,639513000.0,3582833000.0,634216250.0,2014,2014-12-31
ACN,1467373,2015,2015-08-31,2015-10-30,2015-11-30,Information Technology,IT Consulting & Other Services,0.27534885214228766,1.0139732727212414,0.9654823360182695,1.8017229485159119,107.22000122070312,67205452376.05621,6.060079680038046,11089862827.617851,4497852607.2927,32914424000.0,4435869000.0,3053581000.0,625541000.0,3505045000.0,626799586.0,2015,2015-12-31
ACN,1467373,2016,2016-08-31,2016-10-28,2016-11-30,Information Technology,IT Consulting & Other Services,0.32651132663313376,1.0170489875440025,1.012873673408646,1.7792293556387229,119.43000030517578,74619603833.27316,5.925288368576046,12593413044.50396,4892458216.886109,34797661000.0,4810445000.0,4111892000.0,643407000.0,3580439000.0,624797820.0,2016,2016-12-31
ACN,1467373,2017,2017-08-31,2017-10-26,2017-11-30,Information Technology,IT Consulting & Other Services,0.24337626453628175,1.0362692071171327,1.078545081631578,1.86929835793173,148.00999450683594,91781626636.16562,6.483745534307424,14155649099.817654,4800630055.313693,36765478000.0,4632609000.0,3445149000.0,704317000.0,3754313000.0,620104250.0,2017,2017-12-31
ACN,1467373,2018,2018-08-31,2018-10-24,2018-11-30,Information Technology,IT Consulting & Other Services,0.2552881317176695,1.0568921373878688,1.155726973857021,1.872013622260468,164.52000427246094,103392883278.87552,6.501374540147644,15903234406.877827,6173350307.060175,41603428000.0,5841041000.0,4059907000.0,790779000.0,4198557000.0,628451742.0,2018,2018-12-31
ACN,1467373,2019,2019-08-31,2019-10-29,2019-11-30,Information Technology,IT Consulting & Other Services,0.23596170208375616,1.048575470443379,1.0997137046352228,1.846496901367656,201.16000366210935,128359821161.78511,6.337579424901814,20253761342.608143,6611345935.730317,43215013000.0,6305074000.0,4779112000.0,799734000.0,4447456000.0,638098125.0,2019,2019-12-31
ACN,1467373,2020,2020-08-31,2020-10-22,2020-11-30,Information Technology,IT Consulting & Other Services,0.22040382910320075,1.0506047148016247,1.0794544265994768,1.922658749852983,249.08999633789065,158495942998.97015,6.839117821508403,23174910439.547455,6843265096.939313,44327039000.0,6513644000.0,5107839000.0,870611000.0,4625929000.0,636299913.0,2020,2020-12-31
ACN,1467373,2021,2021-08-31,2021-10-15,2021-11-30,Information Technology,IT Consulting & Other Services,0.22398816816243736,1.0875477263091617,1.2315888461341002,2.152055962599715,357.3999938964844,226857885216.02353,8.602526701429078,26371075974.496796,8288776534.94934,50533389000.0,7621529000.0,5906809000.0,1118320000.0,5288237000.0,634745073.0,2021,2021-12-31
ACN,1467373,2022,2022-08-31,2022-10-12,2022-11-30,Information Technology,IT Consulting & Other Services,0.2319778516580671,1.0745241336124558,1.1910975719441854,1.8598973988192982,300.92999267578125,190417277685.8075,6.4230777222620565,29645800022.91285,10065262048.416058,61594305000.0,9367181000.0,6877169000.0,1123296000.0,6108401000.0,632762710.0,2022,2022-12-31
ACN,1467373,2023,2023-08-31,2023-10-12,2023-11-30,Information Technology,IT Consulting & Other Services,0.2019983562611305,1.0891434276230676,1.1565704768714395,1.8206058783063972,333.1400146484375,210080820321.4646,6.175598978066507,34017885725.35161,9595232702.438759,64111745000.0,8809889000.0,6871557000.0,1298657000.0,6582629000.0,630608186.0,2023,2023-12-31
ACN,1467373,2024,2024-08-31,2024-10-10,2024-11-30,Information Technology,IT Consulting & Other Services,0.1959702241914384,1.0476434003828916,1.0288359038357995,1.8143844164526681,362.3699951171875,227514948307.1234,6.1372969953077074,37070871505.98558,10053025780.633968,64896464000.0,9595847000.0,7264787000.0,1150430000.0,6846714000.0,627852613.0,2024,2024-12-31
ACN,1467373,2025,2025-08-31,2025-10-10,2025-11-30,Information Technology,IT Consulting & Other Services,0.19191346752591257,1.0031488500917651,0.9047185257038716,1.3621577235898639,250.0,156222912250.0,3.904609286412197,40009870589.01034,10257863083.02476,69672977000.0,10225664000.0,7678433000.0,817300000.0,7043445000.0,624891649.0,2025,2025-12-31
ADBE,796343,2013,2013-11-29,2014-01-21,2014-02-28,Information Technology,Application Software,0.03588452718665398,1.1359903222677736,1.1167915985666343,1.4392453055613028,68.62999725341797,34081962931.725105,4.217511683011269,8081059518.818182,480209237.00000006,4055240000.0,422723000.0,289985000.0,,1620454000.0,496604463.0,2013,2013-12-31
ADBE,796343,2014,2014-11-28,2015-01-20,2015-02-28,Information Technology,Application Software,0.03280951029958176,1.1164858882440605,1.0535619153526432,1.5724467448405062,79.0999984741211,39416641464.733086,4.8184232348295675,8180402497.608181,460756978.7900001,4147065000.0,412685000.0,268395000.0,,1652308000.0,498314061.0,2014,2014-12-31
ADBE,796343,2015,2015-11-27,2016-01-19,2016-02-29,Information Technology,Application Software,0.07452454419518803,1.0459402674018792,1.0286369739076657,1.6140441274748831,85.1500015258789,42432834916.44186,5.0230841997828435,8447565923.397482,944583425.7893001,4795511000.0,903095000.0,629551000.0,,1683242000.0,498330407.0,2015,2015-12-31
ADBE,796343,2016,2016-12-02,2017-01-20,2017-03-31,Information Technology,Application Software,0.13034688251559629,1.0641963155370915,1.145356537902295,1.9699548341029636,130.1300048828125,64294434364.24255,7.170352625624489,8966704668.676311,1589485745.278831,5854430000.0,1493602000.0,1168782000.0,,1910197000.0,494078475.0,2016,2016-12-31
ADBE,796343,2017,2017-12-01,2018-01-22,2018-03-31,Information Technology,Application Software,0.1668558657697587,1.0693976091162134,1.2231135689238082,2.347824780308262,216.0800018310547,106220289446.42717,10.462786095666097,10152199278.01313,2318555609.336817,7301505000.0,2168095000.0,1693954000.0,,2197592000.0,491578529.0,2017,2017-12-31
ADBE,796343,2018,2018-11-30,2019-01-25,2019-02-28,Information Technology,Application Software,0.2296332711664953,1.080193703091277,1.2760290268073653,2.42902101298899,262.5,128028052687.5,11.347767323474388,11282223986.268797,3068148708.255667,9030008000.0,2840369000.0,2590774000.0,,2620829000.0,487725915.0,2018,2018-12-31
ADBE,796343,2019,2019-11-29,2020-01-21,2020-02-29,Information Technology,Application Software,0.23076415242173973,1.1039336684692205,1.346643226069287,2.565694338260873,345.1199951171875,166393039737.84485,13.009688358763913,12789932790.800095,3607788804.531297,11171297000.0,3268121000.0,2951458000.0,,3244347000.0,482130975.0,2019,2019-12-31
ADBE,796343,2020,2020-11-27,2021-01-15,2021-02-28,Information Technology,Application Software,0.3317491968638526,1.0782566271031317,1.2245156837578275,2.630320633928402,459.6700134277344,220044035427.85645,13.878219016705799,15855351119.836063,4568573329.035969,12868000000.0,4237000000.0,5260000000.0,,3591000000.0,478700000.0,2020,2020-12-31
ADBE,796343,2021,2021-12-03,2022-01-21,2022-03-31,Information Technology,Application Software,0.2704505779778452,1.0760348380651672,1.2643103561530966,2.4893923460279286,455.6199951171875,214915951696.77734,12.053949264423911,17829505250.29016,6243154130.4541,15785000000.0,5802000000.0,4822000000.0,,4321000000.0,471700000.0,2021,2021-12-31
ADBE,796343,2022,2022-12-02,2023-01-17,2023-03-31,Information Technology,Application Software,0.270639713539084,1.0803006342086334,1.255813953488372,2.3065072358162153,385.3699951171875,176422383764.64844,10.039298444900504,17573178517.69441,6587673267.404246,17606000000.0,6098000000.0,4756000000.0,,4968000000.0,457800000.0,2022,2022-12-31
ADBE,796343,2023,2023-12-01,2024-01-17,2024-03-31,Information Technology,Application Software,0.2649981791961124,1.0666136976181722,1.1521154053181182,2.4100898832025925,504.6000061035156,228079202758.78906,11.134961946127493,20483159606.855255,7092981089.160845,19409000000.0,6650000000.0,5428000000.0,,5351000000.0,452000000.0,2023,2023-12-31
ADBE,796343,2024,2024-11-29,2025-01-13,2025-02-28,Information Technology,Application Software,0.30068914702362315,1.0624087419875043,1.11716251574765,2.334500406289844,438.55999755859375,190905166937.25586,10.32430068502983,18490856936.593018,7161697329.737766,21505000000.0,6741000000.0,5560000000.0,,5764000000.0,435300000.0,2024,2024-12-31
ADBE,796343,2025,2025-11-28,2026-01-15,2026-02-28,Information Technology,Application Software,0.43191378493656957,1.057324513085723,1.1674313990103464,1.8756883129784536,262.4100036621094,107719306503.2959,6.525309029815002,16507924147.517323,9205067210.924303,23769000000.0,8706000000.0,7130000000.0,,6488000000.0,410500000.0,2025,2025-12-31
ADI,6281,2013,2013-11-02,2013-11-26,2014-02-28,Information Technology,Semiconductors,0.10130449828945033,1.0045526966105633,1.004536205739218,0.8661346815869153,50.81999969482422,15807311073.956573,2.377702491143026,6648145061.393939,756503522.0,2633689000.0,753075000.0,673487000.0,513255000.0,396233000.0,311045084.0,2013,2013-12-31
ADI,6281,2014,2014-11-01,2014-12-10,2015-02-28,Information Technology,Semiconductors,0.0934717824368913,1.088056370288272,1.1022054280492597,0.995426366403954,58.540000915527344,18217936652.95662,2.705877790749108,6732727071.13394,818745009.74,2864773000.0,752484000.0,629320000.0,559686000.0,454676000.0,311204926.0,2014,2014-12-31
ADI,6281,2015,2015-10-31,2015-11-24,2016-01-31,Information Technology,Semiconductors,0.0970954631485523,1.155814020403182,1.1762423471463967,0.8509147733591951,53.86000061035156,16807588522.986725,2.341788077754913,7177245747.6597395,960297676.5258,3435092000.0,830841000.0,696878000.0,637459000.0,478972000.0,312060682.0,2015,2015-12-31
ADI,6281,2016,2016-10-29,2016-11-22,2017-01-31,Information Technology,Semiconductors,0.11695096324373384,1.0951577000096155,1.0726052933600336,1.142475268773396,74.94000244140625,23094302518.76953,3.134517543975709,7367737520.932025,1125944773.272286,3421409000.0,1028112000.0,861664000.0,653816000.0,461438000.0,308170560.0,2016,2016-12-31
ADI,6281,2017,2017-10-28,2017-11-22,2018-01-31,Information Technology,Semiconductors,0.05676001288598855,1.425743420354601,1.4947467837127033,0.9720866077987851,91.87999725341795,33870255188.951565,2.64345456154769,12812875879.024456,1504350358.0924318,5107503000.0,1055134000.0,727259000.0,968602000.0,691046000.0,368635788.0,2017,2017-12-31
ADI,6281,2018,2018-11-03,2018-11-27,2019-02-28,Information Technology,Semiconductors,0.10576551798917866,1.265313798128817,1.396419870059556,1.0296879243457222,106.95999908447266,39592265449.98881,2.8001918266314534,14139126138.946384,2380985259.9219294,6200942000.0,1881735000.0,1495432000.0,1165410000.0,695937000.0,370159553.0,2018,2018-12-31
ADI,6281,2019,2019-11-02,2019-11-26,2020-02-29,Information Technology,Semiconductors,0.08999827517825906,1.166655817199319,1.0389966004954538,0.9752945007008612,109.0500030517578,40163374463.419624,2.651948096564373,15144856913.094078,1995690774.1476927,5991065000.0,1710608000.0,1363011000.0,1130348000.0,648094000.0,368302369.0,2019,2019-12-31
ADI,6281,2020,2020-10-31,2020-11-24,2021-01-31,Information Technology,Semiconductors,0.07851391678331801,1.0765730806724099,0.9251656365010424,1.253075752161148,147.3300018310547,54436210846.21706,3.5010949140569196,15548339071.773033,1612969158.6789541,5603056000.0,1498244000.0,1220761000.0,1050519000.0,659923000.0,369484899.0,2020,2020-12-31
ADI,6281,2021,2021-10-30,2021-12-03,2022-01-31,Information Technology,Semiconductors,0.03315102036622687,1.235859307679702,1.2208202933533534,0.7196670477370951,163.97000122070312,86138470929.1128,2.053749296319146,41942057428.08793,2091322356.3148992,7318286000.0,1692201000.0,1390422000.0,1296126000.0,915418000.0,525330672.0,2021,2021-12-31
ADI,6281,2022,2022-10-29,2022-11-22,2023-01-31,Information Technology,Semiconductors,0.06672581452636661,1.2369934451858915,1.4758339929952224,0.751441437875927,171.47000122070312,87328975624.96915,2.1200537409681948,41191868836.81892,4055730408.730983,12013953000.0,3278700000.0,2748561000.0,1700518000.0,1266175000.0,509295941.0,2022,2022-12-31
ADI,6281,2023,2023-10-28,2023-11-21,2024-01-31,Information Technology,Semiconductors,0.08129113206287021,1.126208458933392,1.118707759387601,0.8506677426422444,192.36000061035156,95460896682.97409,2.3412096556140782,40774176910.66867,4305621073.849758,12305539000.0,3823112000.0,3314579000.0,1660194000.0,1273584000.0,496261678.0,2023,2023-12-31
ADI,6281,2024,2024-11-02,2024-11-26,2025-02-28,Information Technology,Semiconductors,0.04040221156848788,1.04401169200252,0.8773286688138184,1.0370785819320874,230.05999755859375,114178053019.57776,2.820963750135303,40474838790.14801,2122264879.4793384,9427157000.0,2032798000.0,1635273000.0,1487863000.0,1068640000.0,496296854.0,2024,2024-12-31
ADI,6281,2025,2025-11-01,2025-11-25,2026-02-28,Information Technology,Semiconductors,0.05738890657813847,1.1343873987385342,1.1128310357828275,1.4837721516881677,355.7900085449219,174214035355.686,4.409547831614277,39508367299.39917,3326586509.251157,11019707000.0,2932496000.0,2267342000.0,1766001000.0,1255339000.0,489654097.0,2025,2025-12-31
ADM,7084,2013,2013-12-31,2014-02-26,2014-03-31,Consumer Staples,Agricultural Products & Services,0.06132306485632771,1.0213611660079052,1.0793855211112133,0.2664821409902419,43.38999938964844,28566720585.802185,1.3053642766138147,21884098636.363636,2067235000.0,89804000000.0,2024000000.0,1342000000.0,59000000.0,1759000000.0,658371076.0,2013,2013-12-31
ADM,7084,2014,2014-12-31,2015-02-20,2015-03-31,Consumer Staples,Agricultural Products & Services,0.10498066921690714,1.0298298562300319,1.1518796992481204,0.3393498811979595,47.400001525878906,30065245247.446457,1.4040345045584368,21413466086.363636,3223367450.0,81201000000.0,3130000000.0,2248000000.0,79000000.0,1907000000.0,634287854.0,2014,2014-12-31
ADM,7084,2015,2015-12-31,2016-02-19,2016-03-31,Consumer Staples,Agricultural Products & Services,0.09321942249622722,1.0597443920753065,1.171433187914041,0.08360189122090199,36.310001373291016,21564447870.73519,1.0871959853758417,19834922277.863636,2420456191.5,67702000000.0,2284000000.0,1849000000.0,122000000.0,2010000000.0,593898294.0,2015,2015-12-31
ADM,7084,2016,2016-12-31,2017-02-17,2017-03-31,Consumer Staples,Agricultural Products & Services,0.06660123559180743,1.0564904765669594,1.0704163941574014,0.3141742573355974,46.040000915527344,26292531595.679512,1.3691282964103924,19203847926.168636,1924925648.3049998,62346000000.0,1822000000.0,1279000000.0,123000000.0,2045000000.0,571080171.0,2016,2016-12-31
ADM,7084,2017,2017-12-31,2018-02-16,2018-03-31,Consumer Staples,Agricultural Products & Services,0.07817014957697059,1.036892594384307,0.9947314403010605,0.17213340776179137,43.369998931884766,24236858846.585255,1.18783628922476,20404208110.532986,1668360184.36435,60828000000.0,1609000000.0,1595000000.0,129000000.0,1993000000.0,558839277.0,2017,2017-12-31
ADM,7084,2018,2018-12-31,2019-02-19,2019-03-31,Consumer Staples,Agricultural Products & Services,0.08545160693209526,1.0501802541379197,1.080360803608036,0.13142698075184273,43.130001068115234,24156630326.589375,1.1404546295423466,21181579434.0571,2163371323.5241146,64341000000.0,2060000000.0,1810000000.0,141000000.0,2165000000.0,560088795.0,2018,2018-12-31
ADM,7084,2019,2019-12-31,2020-02-18,2020-03-31,Consumer Staples,Agricultural Products & Services,0.06386850007844243,1.1137649790687387,1.1887439040463952,-0.09540780707313504,35.18000030517578,19626482209.17375,0.9090021613605241,21591238220.818256,1768658786.761157,64656000000.0,1588000000.0,1379000000.0,154000000.0,2493000000.0,557887494.0,2019,2019-12-31
ADM,7084,2020,2020-12-31,2021-02-18,2021-03-31,Consumer Staples,Agricultural Products & Services,0.07849919599351755,1.0983756702761418,1.1416922713306548,0.3436209955877744,57.0,31829602218.0,1.4100441212790538,22573479607.94823,2068241387.129975,64355000000.0,1883000000.0,1772000000.0,160000000.0,2687000000.0,558414074.0,2020,2020-12-31
ADM,7084,2021,2021-12-31,2022-02-17,2022-03-31,Consumer Staples,Agricultural Products & Services,0.10713145361177738,1.0685818682092012,1.1447537473233405,0.6964591132905479,90.26000213623048,50741155989.63737,2.006634846479068,25286691337.325317,3540211729.3770833,85249000000.0,3313000000.0,2709000000.0,171000000.0,2994000000.0,562166572.0,2021,2021-12-31
ADM,7084,2022,2022-12-31,2023-02-14,2023-03-31,Consumer Staples,Agricultural Products & Services,0.15838188774482506,1.0585575881296858,1.20218149658527,0.46568297168442446,79.66000366210938,43654373455.667725,1.5931018608816214,27402123196.00796,5539431858.682646,101556000000.0,5233000000.0,4340000000.0,216000000.0,3358000000.0,548008680.0,2022,2022-12-31
